ImageNumber,ObjectNumber,FileName_Draq5,FileName_NBDglucose,PathName_Draq5,PathName_NBDglucose,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_Draq5,Intensity_IntegratedIntensityEdge_NBDglucose,Intensity_IntegratedIntensity_Draq5,Intensity_IntegratedIntensity_NBDglucose,Intensity_LowerQuartileIntensity_Draq5,Intensity_LowerQuartileIntensity_NBDglucose,Intensity_MADIntensity_Draq5,Intensity_MADIntensity_NBDglucose,Intensity_MassDisplacement_Draq5,Intensity_MassDisplacement_NBDglucose,Intensity_MaxIntensityEdge_Draq5,Intensity_MaxIntensityEdge_NBDglucose,Intensity_MaxIntensity_Draq5,Intensity_MaxIntensity_NBDglucose,Intensity_MeanIntensityEdge_Draq5,Intensity_MeanIntensityEdge_NBDglucose,Intensity_MeanIntensity_Draq5,Intensity_MeanIntensity_NBDglucose,Intensity_MedianIntensity_Draq5,Intensity_MedianIntensity_NBDglucose,Intensity_MinIntensityEdge_Draq5,Intensity_MinIntensityEdge_NBDglucose,Intensity_MinIntensity_Draq5,Intensity_MinIntensity_NBDglucose,Intensity_StdIntensityEdge_Draq5,Intensity_StdIntensityEdge_NBDglucose,Intensity_StdIntensity_Draq5,Intensity_StdIntensity_NBDglucose,Intensity_UpperQuartileIntensity_Draq5,Intensity_UpperQuartileIntensity_NBDglucose,Location_CenterMassIntensity_X_Draq5,Location_CenterMassIntensity_X_NBDglucose,Location_CenterMassIntensity_Y_Draq5,Location_CenterMassIntensity_Y_NBDglucose,Location_CenterMassIntensity_Z_Draq5,Location_CenterMassIntensity_Z_NBDglucose,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_Draq5,Location_MaxIntensity_X_NBDglucose,Location_MaxIntensity_Y_Draq5,Location_MaxIntensity_Y_NBDglucose,Location_MaxIntensity_Z_Draq5,Location_MaxIntensity_Z_NBDglucose,Number_Object_Number
1,1,Trial1_1-0002.tif,Trial1_1-0001.tif,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/A/A_FIP,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/A/A_FIP,7125,14541,421,162,310,31,374.768,95.4359298245614,12.423824718830987,9865,0.6029814941288146,95.2461639974967,1,0.48999381060449765,0.08049051098445427,113.10350353940136,133.9328189802634,33.54101966249684,9.172997955679646,7.0710678118654755,108.73387834648453,90.22890515277749,18.442570620930184,1054.6904755831215,0.722250380131779,5.435217910911888,6.141405468806624,38.228000856004655,44.8471512068063,0.003616388188675046,0.0061799040995538235,0.0015106434002518654,7.629487663507462e-05,0.26159768028124813,0.021437540536633447,0.014099336229264736,0.00747692072764039,0.017929350957274437,0.00747692072764039,0.005568870810360541,0.006292423636072361,0.005365333453474338,0.006294337011481586,0.005035477224737406,0.006256198976188898,0.0023041123058646917,0.005920500494539738,0.0022735942620784044,0.005905241705477238,0.001779741485808869,0.0001807653917741988,0.0023021900134814134,0.0001753837470922699,0.00666819280013442,0.00634775310754776,375.02531221606387,374.7642523604532,95.38877296087415,95.45703724842333,0.0,0.0,374.768,95.4359298245614,0,389.0,359.0,53.0,133.0,0.0,0.0,1
1,2,Trial1_1-0002.tif,Trial1_1-0001.tif,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/A/A_FIP,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/A/A_FIP,13750,33228,1024,241,868,28,968.1642181818182,132.17214545454544,14.398064817966947,19952,0.9113019240883095,132.3141857100307,1,0.4138076321174913,0.06945377817386457,230.65715675923482,246.45689278249046,35.0,11.27348492737973,8.54400374531753,117.233223973605,94.97049077548529,-33.07016559504719,1577.278354061801,0.6891539695268645,7.353353286860511,8.290959190111607,100.01526032434776,85.91091943299398,0.004486152436584234,0.006164644844830036,0.0022583347745239735,6.103608757257462e-05,10.056220916629107,0.06417777668693753,0.012069886550307274,0.0069886320270597935,0.04162661358714104,0.00747692072764039,0.0055455152992914866,0.006252608740657321,0.00727383711449802,0.006248066867854107,0.0064850845374166965,0.006225680932402611,0.002288853283971548,0.005981536582112312,0.002288853283971548,0.00588998245075345,0.0018032339457358356,0.00013644519532072917,0.003843758334496876,0.0001301208252551591,0.009109635837376118,0.006286717019975185,976.2333338369989,968.1311563796346,126.17073298185478,132.22715185650785,0.0,0.0,968.1642181818182,132.17214545454544,0,887.0,1012.0,181.0,142.0,0.0,0.0,2
1,3,Trial1_1-0002.tif,Trial1_1-0001.tif,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/A/A_FIP,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/A/A_FIP,11960,22920,442,259,251,139,356.6646321070234,206.2158862876254,12.188616386584458,16648,0.8105079178952094,123.40155977552531,1,0.5218150087260035,0.08204376676426223,174.07196059612417,196.84765683136794,38.2099463490856,11.946122899915816,10.0,117.32098387503449,101.95876561979284,-86.45694385500704,1353.4671708797582,0.7184046131667468,7.068543639034033,7.9011521972715855,83.49266918492503,75.62240162491798,0.004638742655515671,0.0061951628886163235,0.0020141908898949623,9.155413135886192e-05,1.6493380403146627,0.04197233523821104,0.01908903568983078,0.008163576945662498,0.0322880893945694,0.008163576945662498,0.005709647527491141,0.006382190789395465,0.006980992406766307,0.006322943279675417,0.006469825282692909,0.006271458230912685,0.0023041123058646917,0.005966277793049812,0.0022735942620784044,0.005905241705477238,0.0020861730271001778,0.0002597070903354143,0.0031474832108513064,0.00020912094206590315,0.008758679032325745,0.006393530406057835,355.9930961151958,356.6871967392323,207.72232426607295,206.2512771663744,0.0,0.0,356.6646321070234,206.2158862876254,0,365.0,430.0,189.0,243.0,0.0,0.0,3
1,4,Trial1_1-0002.tif,Trial1_1-0001.tif,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/A/A_FIP,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/A/A_FIP,8010,21172,892,345,758,187,829.4986267166042,259.49737827715353,24.134346721541487,12794,0.8830798090661682,100.98835949419444,1,0.37832986963914605,0.04143472419360887,164.86677883856353,192.85486771144772,26.0,6.860561666868659,5.0,86.43481888644227,77.35925419014055,-33.01396913105034,1558.615403157899,0.6260747225261841,8.122728452086449,9.220615110360086,42.00810316996649,50.91012531099841,0.003479056991636753,0.0061951628886163235,0.0014953843783587217,9.155413135886192e-05,0.6208201012472012,0.7883970714650242,0.01338216196745634,0.008941787295043468,0.029068436473608017,0.008941787295043468,0.005617377906007226,0.006376635622655661,0.005244457324590074,0.006355820887765095,0.004837110172957182,0.006256198976188898,0.0023193713277578354,0.0060120546258986,0.0022583352401852608,0.005951018538326025,0.0019041645741205027,0.00032724456037570523,0.0023164662982373286,0.00030029105110526596,0.006546120624989271,0.006393530406057835,828.899636432208,829.4049112915939,259.6605598855275,260.2801856362207,0.0,0.0,829.4986267166042,259.49737827715353,0,808.0,834.0,253.0,309.0,0.0,0.0,4
1,5,Trial1_1-0002.tif,Trial1_1-0001.tif,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/A/A_FIP,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/A/A_FIP,16472,29356,571,349,407,170,489.1514691597863,256.23160514813014,6.8838667797231,20722,0.5174788984609037,144.81989428554905,1,0.5611118681019213,0.14526719240784386,161.54771440715075,183.13383084509536,54.00925846556311,16.612883839980128,13.45362404707371,156.79845693616048,138.2357278574588,29.600117923990425,1193.697618258058,0.7949039667985716,6.007354952394962,6.7381705697625875,126.40889763087034,107.46662276331335,0.0049134050495922565,0.006210422143340111,0.0023651481606066227,0.00013733142986893654,2.771858170085808,1.382974784709248,0.014862287789583206,0.009796292521059513,0.030487526208162308,0.01123064011335373,0.005651321686166474,0.006338824618779481,0.007674168141747835,0.00652420002205642,0.007034409325569868,0.006317235063761473,0.0023193713277578354,0.005905241705477238,0.0022735942620784044,0.005905241705477238,0.0020279076751291824,0.00030738241371316245,0.003683462223940236,0.0005160070488453665,0.009750515222549438,0.006622415501624346,488.00647425173963,488.1238207857758,258.7559237444287,257.157109375314,0.0,0.0,489.1514691597863,256.23160514813014,0,461.0,467.0,283.0,292.0,0.0,0.0,5
1,6,Trial1_1-0002.tif,Trial1_1-0001.tif,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/A/A_FIP,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/A/A_FIP,15016,25344,416,376,240,232,328.88765316995205,297.79215503462973,9.672415195857171,19097,0.5954046533072379,138.27134556278537,1,0.5924873737373737,0.10338679427536503,158.63783465090802,187.77113729218343,54.12947441089743,16.604558591465988,13.45362404707371,135.18710712884365,127.45375712590246,-74.87514492661158,1350.9818895055196,0.7863015133267005,7.026840741746128,7.652597991283983,103.91502397647128,94.55683396849781,0.004547188524156809,0.0061799040995538235,0.0020599677227437496,7.629487663507462e-05,3.917023110129872,0.2152640798168726,0.021210040897130966,0.007507438771426678,0.05050736293196678,0.009140154346823692,0.005769163170563323,0.006282921175110002,0.006920286626030319,0.006297072054375187,0.006408789195120335,0.006256198976188898,0.0023041123058646917,0.005966277793049812,0.0022583352401852608,0.005951018538326025,0.002262607159201928,0.00017515224320931134,0.0031852732995748026,0.00019414197506615398,0.008758679032325745,0.00634775310754776,332.2844228645627,329.1026323009914,295.84150753006463,297.78108266916547,0.0,0.0,328.88765316995205,297.79215503462973,0,372.0,355.0,331.0,337.0,0.0,0.0,6
1,7,Trial1_1-0002.tif,Trial1_1-0001.tif,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/A/A_FIP,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/A/A_FIP,5917,11984,492,382,380,275,433.8446848064898,330.5796856515126,2.163975414931145,7169,0.7480669276703843,86.79722568261015,1,0.49374165554072097,0.46211245890324437,111.31735367433166,117.29023829799307,29.698484809834994,10.970542353743124,9.848857801796104,75.86496820677662,73.8727885377747,52.191610796600735,401.1269837220809,0.8253591853815037,2.087556296493858,2.028564928099513,45.99894773727283,38.61564118647948,0.0052948808297514915,0.006256198976188898,0.002182040363550186,0.00018310826271772385,0.4137776921412316,0.4169168052816112,0.022980086505413055,0.00874341931194067,0.024948500096797943,0.009185931645333767,0.006734052569335026,0.006543757832579074,0.007774032066464902,0.00652621956844338,0.007309071719646454,0.006408789195120335,0.002288853283971548,0.005966277793049812,0.002288853283971548,0.005951018538326025,0.002996115624915333,0.0005107973083402633,0.0033334320631201375,0.00039646302132281683,0.009719996713101864,0.006698710843920708,433.43149654106713,433.9676865013596,330.6017636004829,330.1813262590221,0.0,0.0,433.8446848064898,330.5796856515126,0,444.0,454.0,303.0,321.0,0.0,0.0,7
1,8,Trial1_1-0002.tif,Trial1_1-0001.tif,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/A/A_FIP,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/A/A_FIP,18519,27189,739,452,568,293,648.8968626815703,371.77196392893785,4.481039599852744,21302,0.5674526196685632,153.55495149603766,1,0.6811210415977049,0.22316250006647162,170.85022264311135,188.83061192507955,59.413803110051795,19.926118455954082,17.0,148.5085299736979,140.6791070983532,62.50139208568122,1021.1818536117698,0.8693549901417708,4.987274052808061,6.011154451407492,161.94520660862327,118.63090163096786,0.005188067443668842,0.0061951628886163235,0.0029297322034835815,0.00010681338608264923,6.985164002829051,0.9435004387521212,0.014709697104990482,0.010467689484357834,0.03608758747577667,0.011062790639698505,0.005498648349292239,0.006627513176855008,0.008744813791707072,0.0064059021346167646,0.007751583121716976,0.006286717019975185,0.002288853283971548,0.0059967958368361,0.0022583352401852608,0.005905241705477238,0.0019703036078080613,0.0006572147041132648,0.004691211163323919,0.00037274954959269646,0.011337453499436378,0.006469825282692909,645.3799060863818,649.1487084167503,365.73677275930794,372.6812311083725,0.0,0.0,648.8968626815703,371.77196392893785,0,608.0,625.0,372.0,443.0,0.0,0.0,8
1,9,Trial1_1-0002.tif,Trial1_1-0001.tif,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/A/A_FIP,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/A/A_FIP,10280,18876,592,446,471,290,531.9439688715953,372.93618677042804,4.890219902949818,13310,0.8245713499368564,114.40674158404072,1,0.5446069082432718,0.20448978161427717,158.7627647003347,180.64883060789515,41.012193308819754,13.004575719184233,10.816653826391969,103.59161027543212,89.8213006252737,-27.048792157972443,794.8143212436228,0.772351615326822,3.884824965149164,4.471137639600784,76.4498522398062,64.94766273256391,0.004867628216743469,0.0061799040995538235,0.0022278171963989735,7.629534229636192e-05,0.503581607828732,0.4325391412303134,0.01721217669546604,0.009597924537956715,0.034180209040641785,0.010070954449474812,0.005565651812534619,0.006405641317479633,0.007436756054455857,0.006317866024568474,0.006851301062852144,0.006256198976188898,0.0023193713277578354,0.0059967958368361,0.002288853283971548,0.005905241705477238,0.002113420507303254,0.00046103462641279764,0.003434428076020611,0.0002750197801254242,0.00941481627523899,0.00634775310754776,531.8232371127197,531.8868153296133,372.44729181428494,373.3649332938369,0.0,0.0,531.9439688715953,372.93618677042804,0,557.0,545.0,318.0,432.0,0.0,0.0,9
1,10,Trial1_1-0002.tif,Trial1_1-0001.tif,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/A/A_FIP,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/A/A_FIP,5606,19845,957,480,822,333,877.7577595433464,398.25330003567603,32.97726897044189,11427,0.8951730363551043,84.48538860528086,1,0.2824892920131015,0.030323917996251226,157.67121146850698,165.12419568312816,15.652475842498529,4.4604090286511875,3.0,88.4668637510311,70.27702074878206,-39.67886493177737,1524.1889962867062,0.4905924564627636,8.125566634582356,9.025101255159825,30.823194179218262,35.14512919122353,0.003753719385713339,0.0061799040995538235,0.0015259021893143654,6.103608757257462e-05,0.26102505855444563,0.19659611197527121,0.012893873266875744,0.008636606857180595,0.021484702825546265,0.008636606857180595,0.005686190786971557,0.0063156761757591495,0.00549825083468039,0.0062691989281526105,0.005188067443668842,0.006225680932402611,0.002288853283971548,0.005951018538326025,0.002288853283971548,0.005920500494539738,0.0018069161775602226,0.0003015412878052937,0.002309276135262352,0.00020849364628617507,0.00680552376434207,0.006301976274698973,877.5101985249058,877.6896436218952,398.1705496680514,398.06888134766245,0.0,0.0,877.7577595433464,398.25330003567603,0,849.0,862.0,411.0,342.0,0.0,0.0,10
